NP_014071.1		P42834	MDJ2_YEAST	reviewed	Mitochondrial DnaJ homolog 2	MDJ2 YNL328C N0315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146
NP_014072.2		P42835	EGT2_YEAST	reviewed	Protein EGT2 (Early G1 transcript 2)	EGT2 YNL327W N0320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1041
NP_014073.1		P42836	PFA3_YEAST	reviewed	Palmitoyltransferase PFA3 (EC 2.3.1.225) (Protein fatty acyltransferase 3)	PFA3 YNL326C N0325	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	336
NP_014074.1		P42837	FIG4_YEAST	reviewed	Polyphosphoinositide phosphatase (EC 3.1.3.-) (Factor-induced gene 4 protein) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase)	FIG4 YNL325C N0330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	879
NP_014076.1		P42838	LEM3_YEAST	reviewed	Alkylphosphocholine resistance protein LEM3 (Brefeldin-A sensitivity protein 3) (Ro-sensitive 3)	LEM3 BRE3 ROS3 YNL323W N0333	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	414
NP_014077.1		P17260	KRE1_YEAST	reviewed	Protein KRE1 (Killer toxin-resistance protein 1)	KRE1 YNL322C N0336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	313
NP_014078.1		P42839	VNX1_YEAST	reviewed	Low affinity vacuolar monovalent cation/H(+) antiporter (Vacuolar Na(+)/H(+) exchanger)	VNX1 YNL321W N0339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	908
NP_014079.1		P42840	YN60_YEAST	reviewed	Uncharacterized membrane protein YNL320W	YNL320W N0342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	284
NP_014081.1		P42833	HXT14_YEAST	reviewed	Hexose transporter HXT14	HXT14 HXT9 YNL318C N0345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	540
NP_014082.1		P42841	PFS2_YEAST	reviewed	Polyadenylation factor subunit 2	PFS2 YNL317W N0348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	465
NP_014083.2		P32452	PHA2_YEAST	reviewed	Putative prephenate dehydratase (PDT) (EC 4.2.1.51) (Phenylalanine-requiring protein 2)	PHA2 YNL316C N0351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	334
NP_014084.1		P32453	ATP11_YEAST	reviewed	Protein ATP11, mitochondrial	ATP11 YNL315C N0357	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	318
NP_014085.1		P21705	DAL82_YEAST	reviewed	Protein DAL82	DAL82 DURM YNL314W N0360	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	255
NP_014086.1		P42842	EMW1_YEAST	reviewed	Essential for maintenance of the cell wall protein 1	EMW1 YNL313C N0364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	904
NP_014087.1		P26754	RFA2_YEAST	reviewed	Replication factor A protein 2 (RF-A protein 2) (DNA-binding protein BUF1) (Replication protein A 36 kDa subunit)	RFA2 BUF1 YNL312W N0368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	273
NP_014088.1		P42843	SKP2_YEAST	reviewed	F-box protein SKP2	SKP2 YNL311C N0376	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	763
NP_014089.2		P42844	ZIM17_YEAST	reviewed	Mitochondrial protein import protein ZIM17 (Mitochondrial import inner membrane translocase subunit TIM15) (mtHsp70 escort protein 1) (mtHsp70-associated motor and chaperone protein TIM15/ZIM17) (MMC)	ZIM17 FMP28 HEP1 TIM15 YNL310C N0381	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	174
NP_014090.2		P42845	STB1_YEAST	reviewed	Protein STB1 (SIN3-binding protein 1)	STB1 YNL309W N0384	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	420
NP_014091.1		P42846	KRI1_YEAST	reviewed	Protein KRI1 (KRR1-interacting protein 1)	KRI1 YNL308C N0388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	591
NP_014092.1		P21965	MCK1_YEAST	reviewed	Protein kinase MCK1 (EC 2.7.12.1) (Meiosis and centromere regulatory kinase)	MCK1 YPK1 YNL307C N0392	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	375
NP_014093.1		P42847	RT18_YEAST	reviewed	37S ribosomal protein S18, mitochondrial (YmS18)	MRPS18 YNL306W N0397	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	217
NP_014094.1		P48558	BXI1_YEAST	reviewed	Bax inhibitor 1 (BH3 domain-containing protein BXI1)	BXI1 YBH3 YNL305C N0405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	297
NP_014095.2		P48559	YPT11_YEAST	reviewed	GTP-binding protein YPT11 (Rab GTPase YPT11)	YPT11 YNL304W N0410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	417
NP_014097.1		P07281	RS19B_YEAST	reviewed	40S ribosomal protein S19-B (RP55B) (S16a) (YS16B)	RPS19B RP55B RPS16AB YNL302C N0422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	144
NP_014100.2		P48561	TRF5_YEAST	reviewed	Poly(A) RNA polymerase protein 1 (EC 2.7.7.-) (Topoisomerase 1-related protein TRF5)	TRF5 YNL299W N0440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	642
NP_014101.1		P48562	CLA4_YEAST	reviewed	Serine/threonine-protein kinase CLA4 (EC 2.7.11.1)	CLA4 YNL298W N0450	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	842
NP_014102.1		P48563	MON2_YEAST	reviewed	Protein MON2	MON2 YSL2 YNL297C N0453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1636
NP_014104.1		P48564	MRX6_YEAST	reviewed	MIOREX complex component 6 (Mitochondrial organization of gene expression protein 6)	MRX6 YNL295W N0462	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	524
NP_014105.1		P48565	PALH_YEAST	reviewed	pH-response regulator protein palH/RIM21 (Regulator of IME2 protein 21)	RIM21 PAL2 YNL294C N0466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	533
NP_014106.1		P48566	GYP3_YEAST	reviewed	GTPase-activating protein GYP3 (Multicopy suppressor of bud emergence 3) (Protein MSB3)	MSB3 GYP3 YNL293W N0470	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	633
NP_014107.1		P48567	PUS4_YEAST	reviewed	tRNA pseudouridine synthase 4 (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase 4) (tRNA-uridine isomerase 4)	PUS4 YNL292W N0480	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	403
NP_014108.1		P41821	MID1_YEAST	reviewed	Stretch-activated cation channel MID1 (Mating pheromone-induced death protein 2)	MID1 YNL291C N0530	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	548
NP_014109.1		P38629	RFC3_YEAST	reviewed	Replication factor C subunit 3 (Replication factor C3) (Activator 1 40 kDa subunit)	RFC3 YNL290W N0533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	340
NP_014110.1		P24867	PCL1_YEAST	reviewed	PHO85 cyclin-1 (Cyclin HCS26) (G1/S-specific cyclin PCL1)	PCL1 HCS26 YNL289W N0536	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	279
NP_014111.1		P53829	CAF40_YEAST	reviewed	Protein CAF40 (40 kDa CCR4-associated factor)	CAF40 YNL288W N0540	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	373
NP_014112.1		P32074	COPG_YEAST	reviewed	Coatomer subunit gamma (Gamma-coat protein) (Gamma-COP)	SEC21 YNL287W N0543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	935
NP_014113.1		P53830	CUS2_YEAST	reviewed	Cold sensitive U2 snRNA suppressor 2	CUS2 YNL286W N0549	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	285
NP_014115.1		P36520	RM10_YEAST	reviewed	54S ribosomal protein L10, mitochondrial (YmL10/YmL18)	MRPL10 MRPL18 YNL284C N0580	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	322
NP_014116.1		P53832	WSC2_YEAST	reviewed	Cell wall integrity and stress response component 2	WSC2 YNL283C N0583	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	503
NP_014117.1		P53833	POP3_YEAST	reviewed	Ribonucleases P/MRP protein subunit POP3 (RNA-processing protein POP3) (RNases MRP/P 22.6 kDa subunit)	POP3 YNL282W N0586	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	195
NP_014118.1		P53834	HCH1_YEAST	reviewed	Hsp90 co-chaperone HCH1 (High-copy Hsp90 suppressor protein 1)	HCH1 YNL281W N0589	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	153
NP_014119.1		P32462	ERG24_YEAST	reviewed	Delta(14)-sterol reductase (EC 1.3.1.70) (C-14 sterol reductase) (Sterol C14-reductase)	ERG24 YNL280C N0593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	438
NP_014120.1		P53835	PRM1_YEAST	reviewed	Plasma membrane fusion protein PRM1 (Pheromone-regulated membrane protein 1)	PRM1 YNL279W N0605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	661
NP_014121.1		P53836	CA120_YEAST	reviewed	CCR4-NOT transcriptional complex subunit CAF120 (120 kDa CCR4-associated factor)	CAF120 YNL278W N0610	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1060
NP_014122.1		P08465	MET2_YEAST	reviewed	Homoserine O-acetyltransferase (EC 2.3.1.31) (Homoserine O-trans-acetylase)	MET2 YNL277W N0615	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	486
NP_014124.1		P53838	BOR1_YEAST	reviewed	Boron transporter 1	BOR1 YNL275W N0626	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	576
NP_014125.1		P53839	GOR1_YEAST	reviewed	Glyoxylate reductase 1 (EC 1.1.1.26)	GOR1 YNL274C N0631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	350
NP_014126.1		P53840	TOF1_YEAST	reviewed	Topoisomerase 1-associated factor 1	TOF1 YNL273W N0636	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1238
NP_014127.1		P17065	SEC2_YEAST	reviewed	Rab guanine nucleotide exchange factor SEC2 (GDP-GTP exchange factor SEC2)	SEC2 YNL272C N0641	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	759
NP_014128.2		P41832	BNI1_YEAST	reviewed	Protein BNI1 (Pointed projection formation protein 3) (Sensitive to high expression protein 5) (Synthetic lethal 39)	BNI1 PPF3 SHE5 YNL271C N0646	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1953
NP_014129.1		P38971	ALP1_YEAST	reviewed	Basic amino-acid permease	ALP1 YNL270C N0660	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	573
NP_014131.1		P32487	LYP1_YEAST	reviewed	Lysine-specific permease	LYP1 YNL268W N0790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	611
NP_014132.1		P39104	PIK1_YEAST	reviewed	Phosphatidylinositol 4-kinase PIK1 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67)	PIK1 YNL267W N0795	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1066
NP_014134.1		P53843	IST1_YEAST	reviewed	Vacuolar protein sorting-associated protein IST1 (Increased sodium tolerance protein 1)	IST1 YNL265C N0809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	298
NP_014135.1		P53844	PDR17_YEAST	reviewed	Phosphatidylinositol transfer protein PDR17 (PITP) (Phosphatidylserine transport B pathway protein 2) (Pleiotropic drug resistance protein 17) (SEC14 homolog 3)	PDR17 ISS1 PSTB2 SFH4 YNL264C N0815	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	350
NP_014136.1		P53845	YIF1_YEAST	reviewed	Protein transport protein YIF1 (YIP1-interacting factor 1)	YIF1 YNL263C N0820	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	314
NP_014137.1		P21951	DPOE_YEAST	reviewed	DNA polymerase epsilon catalytic subunit A (EC 2.7.7.7) (DNA polymerase II subunit A)	POL2 DUN2 YNL262W N0825	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	2222
NP_014138.1		P50874	ORC5_YEAST	reviewed	Origin recognition complex subunit 5 (Origin recognition complex 53 kDa subunit)	ORC5 YNL261W N0834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	479
NP_014139.1		P53846	YN00_YEAST	reviewed	Uncharacterized ORAOV1 family protein YNL260C	YNL260C N0838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	198
NP_014140.1		P38636	ATX1_YEAST	reviewed	Metal homeostasis factor ATX1	ATX1 YNL259C N0840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	73
NP_014141.1		P53847	DSL1_YEAST	reviewed	Protein transport protein DSL1 (Dependent on SLY1-20 protein 1)	DSL1 YNL258C N0842	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	754
NP_014142.1		P38717	SIP3_YEAST	reviewed	Membrane-anchored lipid-binding protein SIP3 (Lipid transfer protein anchored at membrane contact sites 3) (SNF1-interacting protein 3)	SIP3 LAM3 YNL257C N0844	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1229
NP_014143.2		P53848	FOL1_YEAST	reviewed	Folic acid synthesis protein FOL1 [Includes: Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase) (FASA) (FASB); 6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase (HPPK) (EC 2.7.6.3) (2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (PPPK) (FASC); Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase) (FASD)]	FOL1 YNL256W N0848	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	824
NP_014144.1		P53849	GIS2_YEAST	reviewed	Zinc finger protein GIS2	GIS2 YNL255C N0852	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	153
NP_014145.1		P53850	RTC4_YEAST	reviewed	Restriction of telomere capping protein 4	RTC4 YNL254C N0856	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	401
NP_014146.1		P53851	TEX1_YEAST	reviewed	Protein TEX1 (Trex component 1)	TEX1 YNL253W N0860	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	422
NP_014147.1		P36528	RM17_YEAST	reviewed	54S ribosomal protein L17, mitochondrial (YmL17/YmL30)	MRPL17 MRPL30 YNL252C N0864	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	281
NP_014148.1		P53617	NRD1_YEAST	reviewed	Protein NRD1	NRD1 YNL251C N0868	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	575
NP_014149.1		P12753	RAD50_YEAST	reviewed	DNA repair protein RAD50 (EC 3.6.-.-) (153 kDa protein)	RAD50 YNL250W N0872	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1312
NP_014150.1		P53583	MPA43_YEAST	reviewed	Protein MPA43	MPA43 YNL249C N0875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	542
NP_014151.1		Q01080	RPA49_YEAST	reviewed	DNA-directed RNA polymerase I subunit RPA49 (A49) (DNA-directed RNA polymerase I 49 kDa polypeptide)	RPA49 RRN13 YNL248C N0880	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	415
NP_014152.1		P53852	SYC_YEAST	reviewed	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	YNL247W N0885	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	767
NP_014153.1		P53853	VPS75_YEAST	reviewed	Vacuolar protein sorting-associated protein 75	VPS75 YNL246W N0890	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	264
NP_014154.1		P53854	CWC25_YEAST	reviewed	Pre-mRNA-splicing factor CWC25 (Complexed with CEF1 protein 25)	CWC25 YNL245C N0901	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	179
NP_014155.1		P32911	SUI1_YEAST	reviewed	Eukaryotic translation initiation factor eIF-1 (Protein translation factor SUI1)	SUI1 RFR1 YNL244C N0905	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	108
NP_014156.2		P33338	SLA2_YEAST	reviewed	Protein SLA2 (Transmembrane protein MOP2)	SLA2 END4 MOP2 UFG1 YNL243W N1102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	968
NP_014157.1		P53855	ATG2_YEAST	reviewed	Autophagy-related protein 2 (Sporulation-specific protein 72)	ATG2 APG2 AUT8 SPO72 YNL242W N1106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1592
NP_014158.1		P11412	G6PD_YEAST	reviewed	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	ZWF1 MET19 YNL241C N1110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	505
NP_014159.1		P23503	NAR1_YEAST	reviewed	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	NAR1 YNL240C N1114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	491
NP_014161.1		P13134	KEX2_YEAST	reviewed	Kexin (EC 3.4.21.61) (Protease KEX2) (Proteinase YSCF)	KEX2 QDS1 YNL238W N1122	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	814
NP_014162.1		P53584	YTP1_YEAST	reviewed	Protein YTP1	YTP1 YNL237W N1129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	459
NP_014163.1		P32259	MED16_YEAST	reviewed	Mediator of RNA polymerase II transcription subunit 16 (Global transcriptional regulator SIN4) (Mediator complex subunit 16) (SNF1 suppressor protein 4) (SWI4 suppressor protein 5) (Transcriptional silencing factor 3) (YGP1 expression regulatory protein 1)	SIN4 BEL2 GAL22 MED16 RYE1 SDI3 SSF5 SSN4 TSF3 YNL236W N1135	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	974
NP_014165.1		P53857	YNX4_YEAST	reviewed	Uncharacterized globin-like protein YNL234W	YNL234W N1142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	426
NP_014166.1		P53858	BNI4_YEAST	reviewed	Protein BNI4	BNI4 YNL233W N1146	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	892
NP_014167.1		P53859	CSL4_YEAST	reviewed	Exosome complex component CSL4 (CEP1 synthetic lethal protein 4)	CSL4 SKI4 YNL232W N1154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	292
NP_014168.1		P53860	PDR16_YEAST	reviewed	Phosphatidylinositol transfer protein PDR16 (PITP) (Pleiotropic drug resistance protein 16) (SEC14 homolog 3)	PDR16 SFH3 YNL231C N1158	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	351
NP_014169.1		P53861	ELOA1_YEAST	reviewed	Elongin-A	ELA1 YNL230C N1161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	379
NP_014170.1		P23202	URE2_YEAST	reviewed	Transcriptional regulator URE2 (Disulfide reductase) (EC 1.8.4.-) (Glutathione peroxidase) (EC 1.11.1.9)	URE2 YNL229C N1165	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	354
NP_014172.1		P53863	JJJ1_YEAST	reviewed	J protein JJJ1	JJJ1 YNL227C N1254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	590
NP_014174.1		P53865	CNM67_YEAST	reviewed	Chaotic nuclear migration protein 67	CNM67 YNL225C N1264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	581
NP_014175.1		P53866	SQS1_YEAST	reviewed	Protein SQS1 (Squelch of splicing suppression protein 1)	SQS1 YNL224C N1269	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	767
NP_014176.2		P53867	ATG4_YEAST	reviewed	Cysteine protease ATG4 (EC 3.4.22.-) (Autophagy-related protein 4)	ATG4 APG4 AUT2 YNL223W N1274	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	494
NP_014177.1		P53538	SSU72_YEAST	reviewed	RNA polymerase II subunit A C-terminal domain phosphatase SSU72 (CTD phosphatase SSU72) (EC 3.1.3.16) (Suppressor of SUA7 protein 2)	SSU72 YNL222W N1279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	206
NP_014178.1		P41812	POP1_YEAST	reviewed	Ribonucleases P/MRP protein subunit POP1 (EC 3.1.26.5) (RNA-processing protein POP1) (RNases P/MRP 100.4 kDa subunit)	POP1 YNL221C N1285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	875
NP_014179.1		P80210	PURA_YEAST	reviewed	Adenylosuccinate synthetase (AMPSase) (AS-synthetase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	ADE12 YNL220W N1290	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	433
NP_014180.1		P53868	ALG9_YEAST	reviewed	Alpha-1,2-mannosyltransferase ALG9 (EC 2.4.1.259) (EC 2.4.1.261) (Asparagine-linked glycosylation protein 9) (Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase) (Dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase)	ALG9 YNL219C N1295	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	555
NP_014181.1		P40151	WRIP1_YEAST	reviewed	DNA-dependent ATPase MGS1 (Maintenance of genome stability protein 1)	MGS1 YNL218W N1302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	587
NP_014182.1		P40152	YNV7_YEAST	reviewed	Putative metallophosphoesterase YNL217W (EC 3.1.-.-)	YNL217W N1306	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	326
NP_014183.1		P11938	RAP1_YEAST	reviewed	DNA-binding protein RAP1 (Repressor/activator site-binding protein) (SBF-E) (TUF)	RAP1 GRF1 TUF1 YNL216W N1310	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	827
NP_014184.1		P40154	IES2_YEAST	reviewed	Ino eighty subunit 2	IES2 YNL215W N1315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	320
NP_014185.1		P40155	PEX17_YEAST	reviewed	Peroxisomal membrane protein PEX17 (Peroxin-17)	PEX17 PAS9 YNL214W N1319	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	199
NP_014186.1		P40156	RRG9_YEAST	reviewed	Required for respiratory growth protein 9, mitochondrial	RRG9 YNL213C N1323	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	214
NP_014187.1		P40157	VID27_YEAST	reviewed	Vacuolar import and degradation protein 27	VID27 YNL212W N1327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	782
NP_014188.1		P53869	MRX7_YEAST	reviewed	MIOREX complex component 7 (Mitochondrial organization of gene expression protein 7)	MRX7 YNL211C N1328	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	86
NP_014189.1		P16523	MER1_YEAST	reviewed	Meiotic recombination 1 protein	MER1 YNL210W N1330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	270
NP_014190.1		P40150	HSP76_YEAST	reviewed	Heat shock protein SSB2	SSB2 YNL209W N1333	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	613
NP_014191.2		P40159	YNU8_YEAST	reviewed	Uncharacterized protein YNL208W	YNL208W N1338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	199
NP_014192.1		P40160	RIO2_YEAST	reviewed	Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	RIO2 YNL207W N1342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	425
NP_014193.1		P40161	RT106_YEAST	reviewed	Histone chaperone RTT106 (Regulator of Ty1 transposition protein 106)	RTT106 YNL206C N1346	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	455
NP_014197.2		P32573	SPS19_YEAST	reviewed	Peroxisomal 2,4-dienoyl-CoA reductase SPS19 (EC 1.3.1.34) (Sporulation-specific protein SPX19)	SPS19 SPX19 YNL202W N1362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	292
NP_014198.1		P40164	PP4R3_YEAST	reviewed	Serine/threonine-protein phosphatase 4 regulatory subunit 3 (PP4R3)	PSY2 YNL201C N1366	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	858
NP_014199.1		P40165	NNRE_YEAST	reviewed	NAD(P)H-hydrate epimerase (EC 5.1.99.6) (NAD(P)HX epimerase)	YNL200C N1370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	246
NP_014200.1		Q01722	GCR2_YEAST	reviewed	Glycolytic genes transcriptional activator GCR2	GCR2 YNL199C N1374	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	534
NP_014202.1		P34761	WHI3_YEAST	reviewed	Protein WHI3	WHI3 YNL197C N1382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	661
NP_014206.2		P53870	YNT3_YEAST	reviewed	Uncharacterized protein YNL193W	YNL193W N1400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	558
NP_014207.2		P08004	CHS1_YEAST	reviewed	Chitin synthase 1 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 1)	CHS1 YNL192W N1404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1131
